Page number,City,Neighborhood,Size,Number of rooms,Floor number,Taxes,Price,Room mates,Furniture,Elevator,Air conditioner,Parking,Balcony,Bars,Shelter,Storeroom,Renovated,Boiler,Pets allowed
684619,ראשון לציון,כצנלסון,100,4,1,0,4250,0,1,0,1,1,0,0,0,0,0,0,0
684618,בת ים,רמת יוסף,74,25,3,800,3800,0,1,0,1,0,0,0,0,0,0,1,1
684617,תל אביב יפו,דקר,65,3,4,0,5000,0,0,0,1,1,0,1,0,0,1,1,0
684616,פתח תקווה,מרכז,80,35,2,600,4200,1,1,0,1,1,0,0,0,1,1,0,0
684615,ירושלים,חומת שמואל הר חומה,117,5,6,1350,7350,0,0,0,1,1,1,0,0,0,0,0,0
684613,באר שבע,א,40,2,0,0,1300,1,1,1,1,1,1,0,1,0,1,1,0
684612,תל אבי,נווה עופר,85,4,4,0,45001,0,0,0,0,0,0,0,0,0,1,1,0
684611,חולון,אגרובנק,68,3,2,700,4200,0,0,1,1,0,0,0,0,0,0,1,1
684609,באר שבע,שכונה ה,65,3,3,0,2270,0,0,0,1,1,1,0,0,1,1,1,0
684608,באר שבע,י״א,65,3,2,529,2500,0,1,0,1,1,0,0,0,0,1,1,1
684607,באר שבע,ג,65,4,1,400,2600,1,0,0,1,1,0,1,0,0,1,1,0
684606,ירושלים,הולילנד,60,25,5,800,5100,0,1,1,1,1,1,0,1,1,1,0,0
684603,קרית אונו,רימון,86,3,1,0,5800,0,0,1,1,1,1,0,1,0,1,0,1
684602,קרית אונו,רימון,86,3,1,0,5800,0,0,1,1,1,1,0,1,0,1,0,1
684601,באר שבע,א,80,4,0,0,3000,1,0,0,1,1,0,1,0,0,0,1,0
684599,פרדס חנה כרכור,חלומות כרכור,120,5,1,0,5200,0,0,1,1,1,1,0,1,1,1,1,0
684598,באר שבע,ד,65,3,1,0,2200,1,0,0,1,1,0,0,0,0,0,0,1
684592,פרדס חנה - כרכור,התקוה,120,5,1,0,5200,0,0,1,1,1,1,0,1,1,1,1,0
684589,רמת גן,שיקמה,100,4,4,0,4000,0,0,1,1,0,1,0,1,1,1,1,0
684588,באר שבע,ד,70,3,7,550,2250,1,1,1,1,0,0,0,0,0,0,0,1
684587,נווה שאנן,נווה שאנן,80,4,1,0,2500,0,1,0,1,1,1,1,1,0,0,1,0
684586,ראשון לציון,אברמוביץ,65,2,1,0,4100,0,1,0,1,0,1,1,0,0,1,0,0
684585,תל אביב יפו,נווה שרת,55,3,1,0,3900,0,0,0,1,0,1,0,0,0,0,1,0
684581,קרית גת,השופטים,62,3,4,450,2000,1,0,0,0,1,1,0,0,0,1,1,0
684580,תל אביב יפו,שכונת התקווה,42,2,1,180,3200,0,0,0,1,1,0,0,0,0,1,1,0
684579,תל אביב יפו,שכונת התקווה,42,2,1,180,3200,0,0,0,1,1,0,0,0,0,1,1,0
684578,קריית באליק,קריית באליק,97,35,8,900,3500,1,0,1,1,1,1,1,0,1,0,1,0
684577,חיפה,אחוזה,120,4,1,0,4500,1,1,0,1,1,0,1,0,1,1,1,1
684576,חיפה,אחוזה,120,4,1,0,4500,1,1,0,1,1,0,0,0,1,1,1,1
684575,רמת גן,מרכז,50,2,2,0,3750,0,0,0,1,0,0,0,0,0,1,1,0
684574,באר שבע,שכונה ד,25,15,9,0,1450,0,1,1,0,0,0,0,1,0,0,0,0
684573,פתח תקווה,כפר גנים ב,90,3,3,650,4300,0,1,0,1,1,0,0,0,0,1,1,1
684570,בת ים,מרכז העיר,75,3,4,0,3400,0,0,0,1,1,1,0,0,0,0,1,0
684569,חיפה,קרית אליעזר,105,4,1,0,3300,0,1,1,1,0,0,0,1,1,0,0,0
684568,חיפה,קרית אליעזר,105,4,1,0,3300,0,1,1,1,0,0,0,1,1,0,0,0
684566,חולון,תל גיבורים,65,3,1,550,4300,0,0,1,1,1,0,1,1,1,0,0,0
684564,עוספיה,שכונה מערבית,75,3,1,0,,0,1,0,1,1,1,0,0,1,0,1,1
684563,חיפה,רמת ספיר,80,4,7,736,3950,1,0,1,1,1,0,1,0,0,1,0,1
684562,חיפה,רמת ספיר,80,4,7,0,736,1,0,1,1,1,0,1,0,0,1,0,1
684561,פתח תקווה,שעריה,87,4,1,450,4650,1,1,0,1,1,0,0,1,0,0,1,0
684560,תל אביב יפו,לב העיר,150,6,1,0,15000,1,0,0,1,0,0,0,0,0,1,0,0
684559,תל אביב יפו,לב העיר,150,6,1,0,15000,1,0,0,1,0,0,0,0,0,1,0,0
684558,ירושלים,פסגת זאב,82,4,2,0,5500,1,0,0,0,1,0,1,0,0,0,1,0
684557,אשקלון,נאות אשקלון,90,4,0,800,3100,0,0,1,1,1,1,0,0,1,0,0,0
684556,נתיבות,נווה שרון,100,4,7,0,3200,0,0,1,1,1,1,0,1,1,0,1,0
684555,חיפה,תל עמל,80,3,2,600,2850,1,1,0,1,0,0,0,0,0,1,1,1
684554,ביתר עילית,התמר,53,3,0,200,2800,0,1,1,1,1,1,1,0,0,0,1,0
684551,חולון,נאות רחל,85,35,1,370,3700,0,1,0,1,0,0,1,0,0,0,1,1
684550,חולון,נאות רחל,85,35,1,370,3700,0,1,0,1,0,0,1,0,0,0,1,1
684549,רמת גן,הלל,550,2,0,200,4300,0,1,0,1,1,0,1,0,0,1,0,0
684547,רמת גן,מתחם הבורסה,45,15,0,0,4800,0,1,1,1,0,0,0,0,0,1,0,0
684546,יהוד,קרית הסביונים,86,35,3,700,5100,0,0,1,1,1,1,1,1,0,0,1,0
684545,יהוד,קרית הסביונים,86,35,3,700,5100,0,0,1,1,1,1,1,1,0,0,1,0
684544,נתיבות,ברית כהונה,70,3,2,250,2400,0,0,0,1,1,0,1,0,0,0,1,0
684543,יהוד,קרית הסביונים,86,35,3,700,5100,0,0,1,1,1,1,1,1,0,1,1,0
684542,נתיבות,ברית כהונה,70,3,2,250,2400,0,0,0,1,1,0,1,0,0,0,1,0
684540,אשקלון ,מרינה,40,2,2,0,3100,1,1,1,1,1,1,0,1,1,1,1,1
684539,אשקלון,מרינה,40,2,2,0,3100,1,1,1,1,1,1,0,1,1,1,1,1
684538,גבעתיים,בורוכוב,79,3,2,847,6500,0,1,1,1,1,0,0,0,0,1,0,0
684537,תל אביב יפו,צפון החדש,120,5,1,1600,11000,0,0,1,1,1,1,0,1,0,1,0,1
684536,תל אביב יפו,צפון החדש,120,5,1,1600,11000,0,0,1,1,1,1,0,1,0,1,0,1
684535,חולון,נוה רמז,80,4,4,600,5200,0,0,1,1,1,0,0,0,0,1,1,0
684532,חדרה,גבעת אולגה,110,5,5,0,5500,0,0,1,1,1,1,0,0,1,0,0,0
684530,באר שבע,ו`,70,3,4,530,2300,0,1,0,1,1,0,1,0,0,0,0,1
684529,ירושלים,קטמונים,60,3,3,500,4000,0,0,0,1,1,0,0,0,0,1,1,0
684528,ירושלים,פסגת זאב,48,2,0,0,3200,0,0,0,1,1,0,0,0,0,0,0,0
684527,נשר,גבעת נשר,70,3,8,0,2800,1,1,1,1,1,0,0,0,0,1,1,1
684526,בית שמש,'רמת בית שמש ג,72,35,5,0,3400,0,0,1,1,1,1,1,1,0,1,1,0
684525,תל אביב יפו,נווה דן,35,2,2,0,4000,0,1,1,1,1,0,0,0,0,0,0,0
684524,אשדוד,רובע ב',50,25,2,0,3,0,1,0,1,0,1,0,0,0,0,1,0
684523,בת ים,אזור המצבה,55,2,0,250,3600,1,0,0,1,1,0,1,0,0,1,1,0
684522,חריש,ברקת,100,4,3,0,2500,0,0,1,1,1,1,0,1,1,1,1,0
684521,פתח תקווה,מרכז,80,3,5,800,3750,0,0,1,1,1,1,0,0,0,1,0,0
684520,חיפה,נווה שאנן,70,3,3,0,3400,0,1,1,1,1,1,0,1,0,1,1,0
684518,הרצליה,הרצליה הצעירה,70,3,1,0,6000,1,0,1,1,1,0,0,0,0,1,1,0
684517,הרצליה,הרצליה הצעירה,70,3,1,0,6000,1,0,1,1,1,0,0,0,0,1,1,0
684516,ירושלים,קטמונים,45,3,3,0,3900,1,0,0,1,1,0,1,0,0,1,1,1
684515,נתניה,מרכז,48,2,0,0,3100,0,0,0,1,0,1,1,0,0,0,1,0
684514,נתניה,מרכז,48,2,0,0,3100,0,0,0,1,0,1,1,0,0,0,1,0
684513,באר שבע,שכונה ג,80,3,0,0,2800,1,1,0,1,1,1,0,0,0,1,1,0
684512,אשקלון,עיר הימים,96,3,1,0,4200,0,0,0,1,1,1,0,1,0,0,1,0
684511,חולון,דירה 3 חדרים,70,,2,500,3800,1,1,0,1,0,0,0,0,0,0,0,0
684510,בת ים,דרום מערב ותיק בת ים,85,3,1,0,3450,0,0,0,1,1,0,0,0,0,0,1,1
684509,רמת השרון,הדר,155,5,6,0,6900,1,1,1,1,1,1,0,1,0,0,1,1
684508,אבן יהודה,תל צור,60,15,0,0,3000,0,1,0,1,1,1,0,0,1,0,1,0
684507,עפולה,שיכון עובדים,85,4,4,0,2700,1,0,0,1,1,0,0,0,0,0,1,0
684505,תל אביב יפו,הצפון החדש - דרום,72,3,1,0,8500,0,1,0,1,0,1,0,0,0,0,1,0
684502,תל אביב יפו,נווה שאנן,60,3,1,300,4700,0,0,1,1,1,0,0,1,0,1,1,0
684501,ראשון,רמבם,75,3,0,500,4200,1,1,0,1,1,0,0,0,0,0,1,0
684500,ראשון,רמבם,75,3,0,500,4200,1,1,0,1,1,0,0,0,0,0,1,0
684499,ראשון,רמבם,75,3,0,500,4200,1,1,0,1,1,0,0,0,0,0,1,0
684498,ראשון,רמבם,75,3,0,500,4200,1,1,0,1,1,0,0,0,0,0,1,0
684495,חיפה,הדר,65,3,1,250,2300,1,0,0,1,1,1,0,0,0,1,1,0
684494,בית שמש,36,105,3,2,0,3500,0,0,1,1,0,1,1,1,0,0,0,0
684493,רמת גן,רמת חן,60,3,2,400,5000,0,1,0,1,1,1,0,0,0,1,1,0
684487,נשר,בן דור,55,2,4,0,2200,0,0,0,1,1,1,0,0,0,0,0,0
684486,נהריה,נהריה הירוקה,108,4,3,0,4100,1,1,1,1,1,0,0,1,0,0,1,0
684485,בני ברק,קרית הרצוג,60,25,2,0,1200,0,1,0,1,1,1,0,0,0,1,0,0
684484,בני ברק,8,45,2,0,0,2900,0,0,0,1,1,0,1,0,0,0,0,0
684483,בת ים,נביאים,70,3,3,360,4400,0,1,1,1,1,0,0,0,0,0,0,1
684482,נס ציונה,רמת בן צבי,73,35,2,680,3200,1,1,0,1,0,0,0,0,0,0,1,1
684481,גבעתיים,בורוכוב,79,3,2,847,6500,0,1,1,1,1,0,0,0,0,1,0,0
684480,קרית גת,השופטים,80,4,3,0,2950,1,1,0,1,1,0,0,0,0,1,1,0
684478,חולון,חולון,110,4,1,120,4800,0,0,1,1,1,1,1,0,0,1,1,1
684477,טירת כרמל,אצל,68,4,3,0,3000,0,1,0,1,1,0,1,0,0,0,1,0
684475,אבן יהודה,תל צור,60,15,0,0,3000,0,1,0,1,1,1,0,0,1,1,1,1
684474,ראשון לציון,אברמוביץ,75,25,0,0,3900,0,1,0,1,1,0,0,0,0,0,1,1
684473,חיפה,ליאון בלום,80,35,4,712,3500,0,1,1,1,1,0,0,0,0,1,0,0
684472,יוקינעם,יוקנעם עלית,54,25,1,300,2600,0,1,0,1,1,1,0,0,0,0,1,0
684471,קדימה צורן,שאר העיר,100,4,0,600,4850,1,1,0,1,1,1,0,0,0,1,1,1
684470,גני אביב,גני אביב,34,2,9,250,2500,0,1,1,1,0,0,1,0,0,1,1,0
684469,גני אביב,גני אביב,34,2,9,250,2500,0,1,1,1,0,0,1,0,0,1,1,0
684468,אשקלון,אפרידר,157,5,1,0,7500,0,0,1,1,1,1,0,1,1,0,0,1
684465,בת ים,דירה 2.5 חדרים,70,,3,0,,0,0,0,1,1,0,0,0,0,0,0,0
684463,תל אביב יפו,הצפון הישן,42,25,0,0,5800,0,1,0,1,0,0,1,0,0,0,1,0
684462,מגדל העמק,רמת אשכול,70,3,3,530,1800,0,1,0,1,1,1,1,0,0,0,1,0
684461,מגדל העמק,רמת אשכול,70,3,3,530,1800,0,1,0,1,1,1,1,0,0,0,1,0
684460,ירושלים,קרית מנחם,75,4,1,0,5000,0,0,0,1,1,1,1,1,0,1,0,0
684456,אשקלון,גבעת ציון,90,5,3,460,3100,0,0,0,1,1,0,0,0,0,1,1,1
684455,עכו,צפון הכרם,135,5,5,1300,4850,0,0,1,1,1,1,0,1,1,1,1,0
684454,אשקלון,גולדה,75,4,4,500,3400,0,0,1,1,1,1,0,0,0,1,1,1
684453,תל אביב יפו,הצפון הישן,100,4,3,1200,11500,0,0,1,1,1,1,0,1,1,1,0,0
684452,באר שבע,שכונה ה,60,3,4,0,2500,1,0,0,1,1,0,0,0,0,1,1,1
684451,בת ים,החשמונאים,50,2,0,550,3000,0,0,0,1,1,0,1,0,0,0,1,1
684449,חולון,גרין,60,3,3,560,3700,0,0,0,1,1,0,1,0,0,1,0,1
684447,חולון,גרין,60,3,3,560,3700,0,0,0,1,0,1,1,0,0,0,1,1
684446,בת ים, ,25,1,1,0,3650,0,1,0,1,0,0,0,0,0,1,0,0
684445,רמת גן,מרכז,110,45,2,1000,8000,0,1,1,1,1,1,0,0,0,1,0,0
684444,ראשון לציון,קרית כרמים,65,3,5,0,5000,1,1,1,1,1,0,1,0,0,1,0,0
684443,גבעתיים,מרכז,110,45,2,1000,8000,0,1,1,1,1,1,0,0,0,1,0,0
684442,ירוחם,אליהו הנביא ,60,3,3,0,1500,0,1,0,1,1,0,0,0,0,1,1,0
684441,חולון,בלוקונים,70,35,2,780,4500,0,0,0,1,1,0,1,0,0,1,1,0
684439,ירושלים,רמת דניה,40,15,1,0,3400,1,1,0,1,1,1,0,0,0,1,1,0
684437,תל אביב יפו,לב העיר,30,15,2,0,2900,0,1,0,1,0,0,0,0,0,0,0,1
684436,רמת גן,רמת יצחק,92,4,1,880,6600,1,0,1,1,1,0,1,1,0,1,1,0
684435,ירושלים,קרית יובל,48,2,0,0,3500,0,1,0,0,1,0,1,0,0,0,1,0
684434,כרמיאל,רמת רבין,117,4,3,800,4000,0,0,1,1,1,1,0,1,1,0,1,0
684432,תל אביב יפו,הצפון הישן,25,1,6,0,4700,0,1,1,1,1,1,0,0,0,1,1,1
684431,רחובות,שעריים,75,35,3,500,3600,1,1,0,1,1,0,0,0,0,0,1,0
684427,רמלה,נווה דוד החדש,128,5,1,0,23000,0,0,1,1,1,1,1,1,1,1,1,0
684424,אשק,עתיקות,80,4,1,500,3200,0,1,0,1,1,0,0,0,0,1,1,0
684423,פתח תקווה,מרכז,95,4,1,0,4725,0,1,0,1,0,0,1,0,0,1,0,0
684421,רמת גן,נגבה ,120,5,1,1285,7000,0,1,1,1,1,1,0,0,0,1,1,0
684420,ירושלים,ארנונה,50,25,1,600,4300,0,0,1,0,1,1,1,1,0,1,1,0
684419,חדרה,מרכז העיר,80,3,4,780,2700,0,1,1,1,1,0,0,0,0,0,1,0
684417,רמת גן,רמת יצחק,55,2,2,0,3800,0,0,0,1,1,1,0,0,0,0,1,0
684416,בת ים, ניצנה,60,25,2,620,3900,0,1,0,1,1,0,0,0,0,1,1,0
684415,ירושלים,ארמון הנציב,65,3,2,550,3800,0,1,0,1,1,0,1,0,0,1,1,0
684412,ירושלים,גילה ,60,3,3,700,3200,0,0,0,1,1,0,1,0,0,0,1,0
684411,רמת גן,רמת יצחק,100,35,0,0,2500,0,1,0,1,1,0,1,0,0,0,1,0
684410,תל אביב יפו,כפר שלם,70,3,4,0,5000,0,0,0,1,1,1,0,0,0,1,0,0
684409,רמת גן,רמת יצחק,55,2,2,0,3800,0,0,0,1,1,1,0,0,0,0,1,0
684408,בת ים,רמת יוסף,73,3,0,0,4500,0,0,0,1,1,0,0,0,0,1,0,0
684407,באר שבע,ד,63,35,2,350,2600,1,1,0,1,1,0,1,0,1,1,1,1
684405,קרית יובל ירושלים,ק.יובל,70,3,1,5000,3200,0,0,0,0,0,0,0,0,0,0,0,0
684404,קרית שמונה,הטרומים,90,3,3,0,1150,1,1,0,1,1,0,0,0,0,1,1,0
684403,נהרייה,עין שרה,109,4,0,1200,4500,0,0,1,1,1,1,0,1,1,0,1,0
684401,תל אביב יפו,יפו ג' - נווה גולן,71,35,8,0,4600,0,1,1,1,1,0,0,0,0,1,1,0
684400,חיפה,העיר התחתית,70,35,2,400,3000,1,1,0,1,1,1,1,0,0,1,1,1
684399,פתח תקווה,מרכז העיר ,65,3,4,518,4400,0,0,0,1,1,0,1,0,0,1,1,0
684398,חיפה,כרמל מערבי,100,4,1,1100,4500,0,1,0,1,1,1,1,0,1,1,1,1
684397,ירושלים,ארמון הנציב,65,3,2,500,3800,0,1,0,1,1,0,1,0,0,1,1,0
684396,חיפה,קרית אליעזר,70,3,2,580,2300,1,1,0,1,0,0,0,0,0,0,1,1
684395,עפולה,64,130,5,1,0,2950,0,0,1,1,1,0,0,0,1,1,1,0
684390,נהריה,עיר,78,3,0,650,3000,0,0,0,1,1,0,0,0,1,0,1,0
684389,אשקלון,נאות אשקלון,80,3,3,450,3500,0,0,1,1,1,1,0,0,0,0,0,1
684386,חולון,קרית שרת,90,4,4,800,3600,1,1,0,0,1,0,0,0,0,1,1,1
684384,עפולה,רובע יזרעאל,130,5,4,0,3800,0,0,1,1,1,1,0,1,1,0,0,0
684383,רמת גן,חרוזים,90,3,2,615,6300,1,1,0,1,0,0,0,0,0,0,1,0
684382,באר שבע,ד,50,2,9,0,1300,1,1,1,1,1,0,0,1,1,0,1,1
684381,תל אביב יפו,נווה כפיר,72,3,2,430,5300,0,1,0,1,1,0,1,0,0,1,1,1
684379,באר שבע,ד,38,2,1,380,1800,0,1,1,1,1,0,0,0,0,0,0,1
684378,נתניה,מרכז,207,35,3,1090,3750,0,0,0,1,1,0,0,0,0,0,1,0
684377,ראשון,"רמב""ם ",45,25,2,230,3400,0,1,0,1,1,1,0,1,0,1,1,1
684376,ירושלים,מרכז העיר,95,35,5,0,7400,1,0,1,1,1,1,0,0,0,1,0,0
684375,תל אביב יפו,נווה שאנן,60,2,2,0,4300,0,1,0,1,1,1,0,0,0,1,1,0
684374,קרית ים,קרית ים ב',55,3,3,530,2300,0,0,0,1,1,0,0,0,0,1,0,0
684373,טירת כרמל,גלי כרמל,117,4,1,950,4150,0,0,1,1,1,1,0,1,1,1,0,1
684372,אשדוד,רובע ט''ו,150,5,5,725,6300,0,0,1,1,1,1,1,1,0,1,1,0
684371,נתניה,מרכז,109,35,2,1000,4000,0,0,0,1,1,1,0,0,0,1,1,0
684370,בני ברק,דירה 3 חדרים,60,,0,0,3900,0,0,1,1,0,0,0,0,0,1,1,0
684369,תל אביב יפו,נווה כפיר,95,4,3,0,5700,0,1,0,1,1,1,1,0,0,1,1,0
684368,אור יהודה,קפלן,45,15,0,200,10,0,0,0,1,0,0,1,0,0,1,1,0
684367,באר שבע,שכונה ט ,176,55,0,1500,4300,0,1,1,1,1,1,1,1,1,1,0,0
684366,ירושלים,מרכז העיר,18,15,0,290,3200,0,1,0,1,0,1,1,0,0,1,1,0
684365,מודיעין מכבים רעות,מורשת,80,3,1,0,5200,0,0,1,0,1,1,0,1,1,0,1,0
684363,רמת גן,הגפן,80,35,3,650,6100,1,1,0,1,1,0,0,0,0,0,1,1
684362,ראשון לציון,קרית ראשון,70,2,2,0,3900,0,1,0,1,1,0,1,0,0,0,1,0
684361,תל אביב יפו,כרם התימנים,80,3,2,0,14500,0,1,0,1,1,0,0,0,0,0,0,0
684360,חיפה,רמת הדר,90,4,1,500,3350,1,1,1,1,1,0,1,0,0,1,0,0
684359,ראשון לציון,אברמוביץ,70,35,1,0,4300,0,0,0,1,1,0,1,0,0,0,0,0
684358,רמת גן,מתחם הבורסה,90,3,5,0,7250,0,1,1,1,1,1,0,1,1,0,0,0
684357,רמת גן,מתחם הבורסה,90,3,5,0,7250,0,1,1,1,1,1,0,1,1,0,0,0
684351,חיפה,הדר עליון,75,4,1,0,2700,0,0,0,1,0,1,1,0,0,1,1,0
684350,נהריה,מרכז העיר,80,3,1,0,2900,0,0,0,1,0,1,0,1,0,1,1,0
684346,ירושלים,פסגת זאב,90,4,0,0,4500,0,0,0,1,0,0,0,0,0,0,0,0
684345,ראשון לציון,אברמוביץ,70,25,3,680,4200,0,1,0,1,1,0,1,0,0,1,1,1
684344,תל אביב יפו,דובנוב,136,5,4,1200,16000,1,1,1,1,1,1,1,0,0,0,1,1
684343,רמת השרון,הדר,85,4,1,750,6000,0,1,0,1,1,0,0,0,0,0,0,0
684342,אשקלון,בן גוריון ,41,3,1,400,2800,0,0,0,1,0,0,1,0,0,0,1,0
684341,הרצליה,ויצמן,92,4,2,800,9600,0,0,1,1,1,1,0,1,0,1,1,0
684340,חיפה,עין הים,25,15,3,0,2700,0,1,0,1,0,0,0,0,0,1,1,0
684339,אשדוד,יא,85,4,6,750,5000,1,0,1,1,1,0,0,0,0,1,1,1
684338,רמלה,נווה דוד הישן,100,4,2,0,4500,0,1,1,1,1,1,0,1,0,0,1,0
684337,רמלה,נווה דוד הישן,100,4,2,0,4500,0,1,1,1,1,1,0,1,0,0,1,0
684336,נתניה,נאות שקד - אזורים,104,4,4,0,5400,1,1,1,1,1,1,0,1,0,1,0,0
684335,פתח תקווה,שיפר,85,25,0,660,3400,0,1,0,1,1,0,0,0,0,0,1,1
684334,פתח תקווה,שיפר,85,25,0,660,3400,0,1,0,1,1,0,0,0,0,0,1,1
684333,באר שבע,ד,50,2,3,300,1600,0,1,1,1,1,0,0,1,0,0,0,0
684332,בת ים,יצחק שדה,84,3,8,0,4500,1,1,1,1,1,1,0,0,0,0,1,1
684330,חיפה,נווה שאנן,115,5,1,1400,4800,1,1,1,1,1,0,1,0,1,1,1,0
684329,רמות רמז,דובנוב 28,80,35,2,500,3400,1,1,0,1,1,1,0,0,0,1,0,1
684328,רמת גן,הראשונים,97,45,2,1400,8000,0,1,1,1,1,0,0,0,0,1,1,1
684326,תל אביב יפו,נווה עופר - תל כביר,92,3,1,0,8200,1,1,1,1,1,1,0,1,1,0,0,0
684325,ראשון לציון,רביבים,110,4,3,1100,2100,0,1,1,1,1,1,0,1,1,1,1,1
684324,ראשון לציון,רביבים,110,4,3,1100,2100,0,1,1,1,1,1,0,1,1,1,1,1
684322,בת ים,רמת הנשיא,110,4,3,1060,5300,1,1,1,1,1,1,1,0,0,1,1,0
684321,תל אביב יפו,מונטיפיורי,40,15,0,0,3500,0,1,0,1,0,1,1,0,0,0,0,1
684320,בת ים,חוף הים,127,45,6,1160,6500,1,0,1,1,1,0,0,0,1,1,1,1
684318,מעלה אדומים,ככר יהלום,56,2,2,0,3000,0,0,0,1,1,0,1,0,0,1,1,0
684317,גבעתיים,ארלוזורוב,70,3,2,0,6000,0,1,0,1,1,1,0,0,0,1,0,0
684314,ירושלים,רחביה,90,3,0,520,5250,1,1,0,1,1,1,1,0,0,0,1,1
684313,ירושלים,רחביה,90,3,0,520,5250,1,1,0,1,1,1,1,0,0,0,1,1
684312,פרדס חנה - כרכור,שיכון ממשלתי,150,4,0,0,7500,0,0,0,1,1,1,1,1,1,0,1,1
684311,רמת גן,הגפן,55,25,1,360,4500,0,0,0,1,0,0,1,0,0,0,0,0
684310,חדרה,הפארק,126,4,6,1150,4500,1,0,1,1,1,1,0,1,0,0,1,1
684307,לוד,רמט,65,3,0,0,2500,0,1,0,1,1,0,0,0,0,0,1,0
684306,לוד,רמט,65,3,0,0,2500,0,1,0,1,1,0,0,0,0,0,1,0
684304,נתניה,עיר ימים,150,5,1,0,8500,0,1,1,1,1,1,0,1,1,0,0,1
684303,נתניה,עיר ימים,150,5,1,0,8500,0,1,1,1,1,1,0,1,1,0,0,1
684300,תל אביב יפו,נווה שרת,65,35,4,0,2250,1,1,0,1,1,0,0,0,0,0,1,1
684299,כפר סבא,מרכז,130,4,2,1300,6000,0,0,1,1,1,0,1,0,0,1,0,1
684298,ירושלים,ארמון הנציב,55,2,0,440,3800,0,0,0,1,1,1,1,0,0,1,1,1
684296,קרית אתא,מרכז,70,3,3,600,2500,0,0,0,1,1,1,1,0,1,1,1,0
684295,חיפה,נווה שאנן,40,15,4,0,2450,0,1,1,1,1,1,0,0,1,0,1,1
684294,חיפה,נווה שאנן,40,15,4,0,2450,0,1,1,1,1,1,0,0,1,0,1,1
684293,עספיא,שכונה ראשית,100,45,2,0,2500,1,0,0,1,1,1,1,1,1,1,1,1
684292,הרצליה,יד התשה,80,4,0,450,4900,0,0,0,1,1,0,0,0,1,0,1,0
684291,הרצליה,יד התשעה,80,4,0,450,4900,0,0,0,1,1,0,0,0,1,0,1,0
684290,קרית ביאליק,נווה אפק,140,5,8,1450,4500,0,0,1,1,1,1,0,1,0,1,1,1
684289,קרית ביאליק,נווה אפק,140,5,8,1450,4500,0,0,1,1,1,1,0,1,0,1,1,1
684288,בני ברק,אור החיים,350,2,0,300,4300,0,1,0,1,0,0,0,0,0,0,0,0
684286,חיפה,קרית חיים,90,4,3,0,3500,0,0,0,1,1,0,0,0,1,1,1,1
684285,תל אביב יפו,קרית שלום,,4,6,0,6800,0,0,0,0,0,1,0,0,0,1,0,0
684284,רמת גן,חרוזים,150,6,1,1100,3500,1,1,1,1,1,1,0,1,1,1,0,1
684282,רמת גן,הראשונים,70,2,3,0,2450,0,1,0,1,1,1,0,0,0,0,1,0
684281,חדרה,הלל יפה,120,5,5,1000,6000,0,1,1,1,1,0,1,0,0,1,0,1
684280,ירושלים,מקור ברוך,100,4,3,0,7000,1,0,0,1,1,1,1,0,0,1,1,0
684279,ירושלים,מקור ברוך,100,4,0,0,7500,1,0,0,1,1,1,1,0,0,1,1,0
684278,ירושלים,מקור ברוך,100,4,0,0,7500,1,0,0,1,1,1,1,0,0,1,1,0
684277,ירושלים,מקור ברוך,100,4,0,0,7500,1,0,0,1,1,1,1,0,0,1,1,0
684276,ירושלים,מקור ברוך,100,4,0,0,7500,1,0,0,1,1,1,1,0,0,1,1,0
684275,ירושלים,מקור ברוך,100,4,0,0,7500,1,0,0,1,1,1,1,0,0,1,1,0
684274,בת ים,לב העיר,95,4,4,1100,5500,0,1,1,1,1,1,1,0,0,1,1,0
684273,אשדוד,רובע ט',53,2,9,0,3400,0,1,1,1,1,0,0,1,0,1,1,0
684272,אשדוד,רובע ט',53,2,9,0,3400,0,1,1,1,1,0,0,1,0,1,1,0
684270,קרית מוצקין,חשמונאים ,93,3,0,480,2700,0,1,0,1,1,0,0,0,1,0,0,0
684269,ירושלים,שטראוס,70,3,4,0,5800,0,0,0,1,0,1,1,0,0,1,1,0
684268,כפר יונה,יפה נוף,132,5,5,0,5600,0,0,1,1,1,1,0,1,1,0,1,0
684267,מודיעין עילית,גן הדסים,90,3,3,0,3500,0,0,1,1,1,1,1,1,0,1,1,0
684266,קצרין,רובע 10-חן,154,5,0,860,5000,0,0,0,1,1,1,0,1,0,0,1,1
684265,אשקלון,עיר היין,103,4,2,0,4300,0,0,1,1,1,1,0,1,1,1,1,0
684264,באר שבע,2,75,3,4,320,1800,0,1,1,1,1,0,1,0,1,0,0,0
684262,באר שבע,שכונה ה,65,3,1,0,2400,0,0,0,1,0,1,1,0,0,1,1,0
684261,באר שבע,שכונה ה,65,3,1,0,2400,0,0,0,1,0,1,1,0,0,1,1,0
684260,באר שבע,שכונה ה,65,3,1,0,2400,0,0,0,1,0,1,1,0,0,1,1,0
684259,ראשון,רביבים- גני ראשון,100,45,4,670,5500,1,0,0,1,1,1,0,1,0,1,0,0
684258,תל אביב יפו,פלורנטין,25,1,2,300,3000,0,1,1,1,0,0,0,0,0,1,0,1
684256,תל אביב יפו,נווה עופר - תל כביר,70,25,4,450,4500,0,1,0,1,1,0,1,0,0,0,1,0
684255,תל אביב יפו,נווה עופר - תל כביר,70,25,4,450,4500,0,1,0,1,1,0,1,0,0,0,1,0
